CODE,DATACOUNT,SHOWTIP,COUN_ID,DIFFVALUE,month,STATVALUE,industry_class,TOWN_ID,TOWN_NA,year,SUM,ITEMCOUNT,COUN_NA,api_type
,587,True,66000,,8,475234.65,,6601700,潭子區,103,475234.65,587,臺中市,PItemStatistics
,528,True,66000,,8,842737.81,,6602500,龍井區,103,842737.81,528,臺中市,PItemStatistics
,975,True,66000,,8,1056542.6,,6600900,豐原區,103,1056542.6,975,臺中市,PItemStatistics
,443,True,66000,,8,585004.64,,6602600,霧峰區,103,585004.64,443,臺中市,PItemStatistics
,491,True,66000,,9,438863,,6601100,大甲區,103,438863,491,臺中市,PItemStatistics
,141,True,66000,,9,714424,,6602200,大安區,103,714424,141,臺中市,PItemStatistics
,300,True,66000,,9,616017.4,,6602400,大肚區,103,616017.4,300,臺中市,PItemStatistics
,1077,True,66000,,9,1091001,,6602800,大里區,103,1091001,1077,臺中市,PItemStatistics
,655,True,66000,,9,454602,,6601800,大雅區,103,454602,655,臺中市,PItemStatistics
,183,True,66000,,9,211033,,6600100,中區,103,211033,183,臺中市,PItemStatistics
,1016,True,66000,,9,1226458.5,,6602700,太平區,103,1226458.5,1016,臺中市,PItemStatistics
,1443,True,66000,,9,1509523.33,,6600800,北屯區,103,1509523.33,1443,臺中市,PItemStatistics
,932,True,66000,,9,822821.5,,6600500,北區,103,822821.5,932,臺中市,PItemStatistics
,175,True,66000,,9,179045,,6602100,外埔區,103,179045,175,臺中市,PItemStatistics
,154,True,66000,,9,180440,,6602000,石岡區,103,180440,154,臺中市,PItemStatistics
,471,True,66000,,9,616323.27,,6601500,后里區,103,616323.27,471,臺中市,PItemStatistics
,1427,True,66000,,9,2043644,,6600600,西屯區,103,2043644,1427,臺中市,PItemStatistics
,752,True,66000,,9,554152,,6600400,西區,103,554152,752,臺中市,PItemStatistics
,507,True,66000,,9,727173.6,,6601300,沙鹿區,103,727173.6,507,臺中市,PItemStatistics
,204,True,66000,,9,214333,,6602900,和平區,103,214333,204,臺中市,PItemStatistics
,534,True,66000,,9,857971,,6600200,東區,103,857971,534,臺中市,PItemStatistics
,413,True,66000,,9,499569,,6601000,東勢區,103,499569,413,臺中市,PItemStatistics
,1085,True,66000,,9,1326607,,6600700,南屯區,103,1326607,1085,臺中市,PItemStatistics
,635,True,66000,,9,575719.8,,6600300,南區,103,575719.8,635,臺中市,PItemStatistics
,483,True,66000,,9,1036292,,6602300,烏日區,103,1036292,483,臺中市,PItemStatistics
,455,True,66000,,9,743833,,6601600,神岡區,103,743833,455,臺中市,PItemStatistics
,382,True,66000,,9,929661.2,,6601400,梧棲區,103,929661.2,382,臺中市,PItemStatistics
,713,True,66000,,9,1062435.8,,6601200,清水區,103,1062435.8,713,臺中市,PItemStatistics
,230,True,66000,,9,377238,,6601900,新社區,103,377238,230,臺中市,PItemStatistics
,589,True,66000,,9,534947,,6601700,潭子區,103,534947,589,臺中市,PItemStatistics
,542,True,66000,,9,887863.4,,6602500,龍井區,103,887863.4,542,臺中市,PItemStatistics
,982,True,66000,,9,1107629.6,,6600900,豐原區,103,1107629.6,982,臺中市,PItemStatistics
,443,True,66000,,9,613904,,6602600,霧峰區,103,613904,443,臺中市,PItemStatistics
,492,True,66000,,10,453491.54,,6601100,大甲區,103,453491.54,492,臺中市,PItemStatistics
,141,True,66000,,10,738238.12,,6602200,大安區,103,738238.12,141,臺中市,PItemStatistics
,300,True,66000,,10,637019.94,,6602400,大肚區,103,637019.94,300,臺中市,PItemStatistics
,1086,True,66000,,10,1127623.6,,6602800,大里區,103,1127623.6,1086,臺中市,PItemStatistics
,655,True,66000,,10,469842.06,,6601800,大雅區,103,469842.06,655,臺中市,PItemStatistics
,183,True,66000,,10,218067.39,,6600100,中區,103,218067.39,183,臺中市,PItemStatistics
,1016,True,66000,,10,1267376.02,,6602700,太平區,103,1267376.02,1016,臺中市,PItemStatistics
,1454,True,66000,,10,1560496.72,,6600800,北屯區,103,1560496.72,1454,臺中市,PItemStatistics
,932,True,66000,,10,850426.87,,6600500,北區,103,850426.87,932,臺中市,PItemStatistics
,176,True,66000,,10,185013.14,,6602100,外埔區,103,185013.14,176,臺中市,PItemStatistics
,154,True,66000,,10,186454.62,,6602000,石岡區,103,186454.62,154,臺中市,PItemStatistics
,471,True,66000,,10,636970.3,,6601500,后里區,103,636970.3,471,臺中市,PItemStatistics
,1442,True,66000,,10,2112542.4,,6600600,西屯區,103,2112542.4,1442,臺中市,PItemStatistics
,753,True,66000,,10,572756.03,,6600400,西區,103,572756.03,753,臺中市,PItemStatistics
,509,True,66000,,10,751752.92,,6601300,沙鹿區,103,751752.92,509,臺中市,PItemStatistics
,204,True,66000,,10,221477.37,,6602900,和平區,103,221477.37,204,臺中市,PItemStatistics
,534,True,66000,,10,886569.72,,6600200,東區,103,886569.72,534,臺中市,PItemStatistics
,413,True,66000,,10,516221.22,,6601000,東勢區,103,516221.22,413,臺中市,PItemStatistics
,1094,True,66000,,10,1371320.62,,6600700,南屯區,103,1371320.62,1094,臺中市,PItemStatistics
,636,True,66000,,10,595081.95,,6600300,南區,103,595081.95,636,臺中市,PItemStatistics
,484,True,66000,,10,1070834.82,,6602300,烏日區,103,1070834.82,484,臺中市,PItemStatistics
,460,True,66000,,10,769044.3,,6601600,神岡區,103,769044.3,460,臺中市,PItemStatistics
,398,True,66000,,10,961526.77,,6601400,梧棲區,103,961526.77,398,臺中市,PItemStatistics
,715,True,66000,,10,1098533.49,,6601200,清水區,103,1098533.49,715,臺中市,PItemStatistics
,231,True,66000,,10,389812.56,,6601900,新社區,103,389812.56,231,臺中市,PItemStatistics
,589,True,66000,,10,552917.76,,6601700,潭子區,103,552917.76,589,臺中市,PItemStatistics
,542,True,66000,,10,918903.79,,6602500,龍井區,103,918903.79,542,臺中市,PItemStatistics
,995,True,66000,,10,1146344.33,,6600900,豐原區,103,1146344.33,995,臺中市,PItemStatistics
,449,True,66000,,10,634367.36,,6602600,霧峰區,103,634367.36,449,臺中市,PItemStatistics
,492,True,66000,,11,507051,,6601100,大甲區,103,507051,492,臺中市,PItemStatistics
,141,True,66000,,11,839921,,6602200,大安區,103,839921,141,臺中市,PItemStatistics
,300,True,66000,,11,717694,,6602400,大肚區,103,717694,300,臺中市,PItemStatistics
,1096,True,66000,,11,1259547.8,,6602800,大里區,103,1259547.8,1096,臺中市,PItemStatistics
,660,True,66000,,11,525769,,6601800,大雅區,103,525769,660,臺中市,PItemStatistics
,183,True,66000,,11,243705,,6600100,中區,103,243705,183,臺中市,PItemStatistics
,1026,True,66000,,11,1425063,,6602700,太平區,103,1425063,1026,臺中市,PItemStatistics
,1460,True,66000,,11,1752232,,6600800,北屯區,103,1752232,1460,臺中市,PItemStatistics
,934,True,66000,,11,955516,,6600500,北區,103,955516,934,臺中市,PItemStatistics
,176,True,66000,,11,207140,,6602100,外埔區,103,207140,176,臺中市,PItemStatistics
,154,True,66000,,11,209607,,6602000,石岡區,103,209607,154,臺中市,PItemStatistics
,483,True,66000,,11,716414,,6601500,后里區,103,716414,483,臺中市,PItemStatistics
,1443,True,66000,,11,2381339,,6600600,西屯區,103,2381339,1443,臺中市,PItemStatistics
,754,True,66000,,11,638139,,6600400,西區,103,638139,754,臺中市,PItemStatistics
,509,True,66000,,11,847380,,6601300,沙鹿區,103,847380,509,臺中市,PItemStatistics
,204,True,66000,,11,253102,,6602900,和平區,103,253102,204,臺中市,PItemStatistics
,535,True,66000,,11,1002148,,6600200,東區,103,1002148,535,臺中市,PItemStatistics
,413,True,66000,,11,582576,,6601000,東勢區,103,582576,413,臺中市,PItemStatistics
,1094,True,66000,,11,1535575,,6600700,南屯區,103,1535575,1094,臺中市,PItemStatistics
,638,True,66000,,11,665707,,6600300,南區,103,665707,638,臺中市,PItemStatistics
,484,True,66000,,11,1204313,,6602300,烏日區,103,1204313,484,臺中市,PItemStatistics
,468,True,66000,,11,855838,,6601600,神岡區,103,855838,468,臺中市,PItemStatistics
,403,True,66000,,11,1082625,,6601400,梧棲區,103,1082625,403,臺中市,PItemStatistics
,723,True,66000,,11,1238439,,6601200,清水區,103,1238439,723,臺中市,PItemStatistics
,231,True,66000,,11,441224,,6601900,新社區,103,441224,231,臺中市,PItemStatistics
,592,True,66000,,11,650039,,6601700,潭子區,103,650039,592,臺中市,PItemStatistics
,552,True,66000,,11,1037336,,6602500,龍井區,103,1037336,552,臺中市,PItemStatistics
,1008,True,66000,,11,1283360,,6600900,豐原區,103,1283360,1008,臺中市,PItemStatistics
,449,True,66000,,11,715523,,6602600,霧峰區,103,715523,449,臺中市,PItemStatistics
,492,True,66000,,12,523952.46,,6601100,大甲區,103,523952.46,492,臺中市,PItemStatistics
,141,True,66000,,12,867918.35,,6602200,大安區,103,867918.35,141,臺中市,PItemStatistics
,300,True,66000,,12,741617.05,,6602400,大肚區,103,741617.05,300,臺中市,PItemStatistics
,1092,True,66000,,12,1301282.26,,6602800,大里區,103,1301282.26,1092,臺中市,PItemStatistics
,660,True,66000,,12,543294.47,,6601800,大雅區,103,543294.47,660,臺中市,PItemStatistics
,183,True,66000,,12,251828.46,,6600100,中區,103,251828.46,183,臺中市,PItemStatistics
,1026,True,66000,,12,1472565.03,,6602700,太平區,103,1472565.03,1026,臺中市,PItemStatistics
,1460,True,66000,,12,1810638.84,,6600800,北屯區,103,1810638.84,1460,臺中市,PItemStatistics
,934,True,66000,,12,987366.27,,6600500,北區,103,987366.27,934,臺中市,PItemStatistics
,176,True,66000,,12,214044.64,,6602100,外埔區,103,214044.64,176,臺中市,PItemStatistics
,154,True,66000,,12,216593.86,,6602000,石岡區,103,216593.86,154,臺中市,PItemStatistics
,483,True,66000,,12,740294.3,,6601500,后里區,103,740294.3,483,臺中市,PItemStatistics
,1443,True,66000,,12,2460716.43,,6600600,西屯區,103,2460716.43,1443,臺中市,PItemStatistics
,754,True,66000,,12,659409.97,,6600400,西區,103,659409.97,754,臺中市,PItemStatistics
,509,True,66000,,12,875625.83,,6601300,沙鹿區,103,875625.83,509,臺中市,PItemStatistics
,204,True,66000,,12,261538.67,,6602900,和平區,103,261538.67,204,臺中市,PItemStatistics
,535,True,66000,,12,1035552.61,,6600200,東區,103,1035552.61,535,臺中市,PItemStatistics
,413,True,66000,,12,601995.1,,6601000,東勢區,103,601995.1,413,臺中市,PItemStatistics
,1094,True,66000,,12,1586760.31,,6600700,南屯區,103,1586760.31,1094,臺中市,PItemStatistics
,638,True,66000,,12,687896.89,,6600300,南區,103,687896.89,638,臺中市,PItemStatistics
,484,True,66000,,12,1244456.52,,6602300,烏日區,103,1244456.52,484,臺中市,PItemStatistics
,468,True,66000,,12,884365.73,,6601600,神岡區,103,884365.73,468,臺中市,PItemStatistics
,403,True,66000,,12,1118712.39,,6601400,梧棲區,103,1118712.39,403,臺中市,PItemStatistics
,723,True,66000,,12,1279719.79,,6601200,清水區,103,1279719.79,723,臺中市,PItemStatistics
,231,True,66000,,12,455931.41,,6601900,新社區,103,455931.41,231,臺中市,PItemStatistics
,592,True,66000,,12,671706.66,,6601700,潭子區,103,671706.66,592,臺中市,PItemStatistics
,552,True,66000,,12,1071913.58,,6602500,龍井區,103,1071913.58,552,臺中市,PItemStatistics
,1008,True,66000,,12,1326138.32,,6600900,豐原區,103,1326138.32,1008,臺中市,PItemStatistics
,449,True,66000,,12,739373.65,,6602600,霧峰區,103,739373.65,449,臺中市,PItemStatistics
,498,True,66000,,1,529547.25,,6601100,大甲區,104,529547.25,498,臺中市,PItemStatistics
,144,True,66000,,1,870957.45,,6602200,大安區,104,870957.45,144,臺中市,PItemStatistics
,326,True,66000,,1,745220.27,,6602400,大肚區,104,745220.27,326,臺中市,PItemStatistics
,1172,True,66000,,1,1337426.33,,6602800,大里區,104,1337426.33,1172,臺中市,PItemStatistics
,667,True,66000,,1,552356.97,,6601800,大雅區,104,552356.97,667,臺中市,PItemStatistics
,183,True,66000,,1,252539.14,,6600100,中區,104,252539.14,183,臺中市,PItemStatistics
,1075,True,66000,,1,1482984.11,,6602700,太平區,104,1482984.11,1075,臺中市,PItemStatistics
,1492,True,66000,,1,1816064.23,,6600800,北屯區,104,1816064.23,1492,臺中市,PItemStatistics
,946,True,66000,,1,991316.25,,6600500,北區,104,991316.25,946,臺中市,PItemStatistics
,178,True,66000,,1,213741.83,,6602100,外埔區,104,213741.83,178,臺中市,PItemStatistics
,159,True,66000,,1,237551.9,,6602000,石岡區,104,237551.9,159,臺中市,PItemStatistics
,488,True,66000,,1,743334.36,,6601500,后里區,104,743334.36,488,臺中市,PItemStatistics
,1479,True,66000,,1,2468782.12,,6600600,西屯區,104,2468782.12,1479,臺中市,PItemStatistics
,784,True,66000,,1,661915.25,,6600400,西區,104,661915.25,784,臺中市,PItemStatistics
,533,True,66000,,1,898478.73,,6601300,沙鹿區,104,898478.73,533,臺中市,PItemStatistics
,205,True,66000,,1,264437.14,,6602900,和平區,104,264437.14,205,臺中市,PItemStatistics
,537,True,66000,,1,1038264.97,,6600200,東區,104,1038264.97,537,臺中市,PItemStatistics
,419,True,66000,,1,604964.97,,6601000,東勢區,104,604964.97,419,臺中市,PItemStatistics
,1128,True,66000,,1,1598608.82,,6600700,南屯區,104,1598608.82,1128,臺中市,PItemStatistics
,638,True,66000,,1,694474.27,,6600300,南區,104,694474.27,638,臺中市,PItemStatistics
,501,True,66000,,1,1249170.34,,6602300,烏日區,104,1249170.34,501,臺中市,PItemStatistics
,476,True,66000,,1,891349.1,,6601600,神岡區,104,891349.1,476,臺中市,PItemStatistics
,428,True,66000,,1,1125601.59,,6601400,梧棲區,104,1125601.59,428,臺中市,PItemStatistics
,751,True,66000,,1,1292372.61,,6601200,清水區,104,1292372.61,751,臺中市,PItemStatistics
,236,True,66000,,1,458883.57,,6601900,新社區,104,458883.57,236,臺中市,PItemStatistics
,606,True,66000,,1,685938.19,,6601700,潭子區,104,685938.19,606,臺中市,PItemStatistics
,562,True,66000,,1,1101613.77,,6602500,龍井區,104,1101613.77,562,臺中市,PItemStatistics
,1017,True,66000,,1,1330669.77,,6600900,豐原區,104,1330669.77,1017,臺中市,PItemStatistics
,460,True,66000,,1,742797.4,,6602600,霧峰區,104,742797.4,460,臺中市,PItemStatistics
,499,True,66000,,2,478300.75,,6601100,大甲區,104,478300.75,499,臺中市,PItemStatistics
,145,True,66000,,2,786671.25,,6602200,大安區,104,786671.25,145,臺中市,PItemStatistics
,326,True,66000,,2,673102.17,,6602400,大肚區,104,673102.17,326,臺中市,PItemStatistics
,1177,True,66000,,2,1208340.97,,6602800,大里區,104,1208340.97,1177,臺中市,PItemStatistics
,669,True,66000,,2,498903.07,,6601800,大雅區,104,498903.07,669,臺中市,PItemStatistics
,183,True,66000,,2,228099.84,,6600100,中區,104,228099.84,183,臺中市,PItemStatistics
,1087,True,66000,,2,1340626.87,,6602700,太平區,104,1340626.87,1087,臺中市,PItemStatistics
,1495,True,66000,,2,1640721.36,,6600800,北屯區,104,1640721.36,1495,臺中市,PItemStatistics
,946,True,66000,,2,895711.9,,6600500,北區,104,895711.9,946,臺中市,PItemStatistics
,178,True,66000,,2,193057.13,,6602100,外埔區,104,193057.13,178,臺中市,PItemStatistics
,159,True,66000,,2,214563,,6602000,石岡區,104,214563,159,臺中市,PItemStatistics
,488,True,66000,,2,671398.76,,6601500,后里區,104,671398.76,488,臺中市,PItemStatistics
,1483,True,66000,,2,2230630.69,,6600600,西屯區,104,2230630.69,1483,臺中市,PItemStatistics
,788,True,66000,,2,598156.11,,6600400,西區,104,598156.11,788,臺中市,PItemStatistics
,533,True,66000,,2,811820.81,,6601300,沙鹿區,104,811820.81,533,臺中市,PItemStatistics
,205,True,66000,,2,238846.44,,6602900,和平區,104,238846.44,205,臺中市,PItemStatistics
,537,True,66000,,2,937920,,6600200,東區,104,937920,537,臺中市,PItemStatistics
,419,True,66000,,2,546419.97,,6601000,東勢區,104,546419.97,419,臺中市,PItemStatistics
,1141,True,66000,,2,1443977.98,,6600700,南屯區,104,1443977.98,1141,臺中市,PItemStatistics
,641,True,66000,,2,627266.97,,6600300,南區,104,627266.97,641,臺中市,PItemStatistics
,501,True,66000,,2,1128388.44,,6602300,烏日區,104,1128388.44,501,臺中市,PItemStatistics
,478,True,66000,,2,805274.1,,6601600,神岡區,104,805274.1,478,臺中市,PItemStatistics
,428,True,66000,,2,1016742.39,,6601400,梧棲區,104,1016742.39,428,臺中市,PItemStatistics
,751,True,66000,,2,1167741.73,,6601200,清水區,104,1167741.73,751,臺中市,PItemStatistics
,236,True,66000,,2,414475.47,,6601900,新社區,104,414475.47,236,臺中市,PItemStatistics
,607,True,66000,,2,619557.09,,6601700,潭子區,104,619557.09,607,臺中市,PItemStatistics
,562,True,66000,,2,995005.97,,6602500,龍井區,104,995005.97,562,臺中市,PItemStatistics
,1027,True,66000,,2,1201932.07,,6600900,豐原區,104,1201932.07,1027,臺中市,PItemStatistics
,461,True,66000,,2,671039.47,,6602600,霧峰區,104,671039.47,461,臺中市,PItemStatistics
,499,True,66000,,3,456904.95,,6601100,大甲區,104,456904.95,499,臺中市,PItemStatistics
,146,True,66000,,3,748004.2,,6602200,大安區,104,748004.2,146,臺中市,PItemStatistics
,326,True,66000,,3,642957.5,,6602400,大肚區,104,642957.5,326,臺中市,PItemStatistics
,1182,True,66000,,3,1161399.77,,6602800,大里區,104,1161399.77,1182,臺中市,PItemStatistics
,670,True,66000,,3,481188.72,,6601800,大雅區,104,481188.72,670,臺中市,PItemStatistics
,183,True,66000,,3,218816.31,,6600100,中區,104,218816.31,183,臺中市,PItemStatistics
,1090,True,66000,,3,1287059.78,,6602700,太平區,104,1287059.78,1090,臺中市,PItemStatistics
,1500,True,66000,,3,1563725.99,,6600800,北屯區,104,1563725.99,1500,臺中市,PItemStatistics
,946,True,66000,,3,862436,,6600500,北區,104,862436,946,臺中市,PItemStatistics
,178,True,66000,,3,188698.99,,6602100,外埔區,104,188698.99,178,臺中市,PItemStatistics
,161,True,66000,,3,205000.67,,6602000,石岡區,104,205000.67,161,臺中市,PItemStatistics
,488,True,66000,,3,641864.11,,6601500,后里區,104,641864.11,488,臺中市,PItemStatistics
,1495,True,66000,,3,2136661.22,,6600600,西屯區,104,2136661.22,1495,臺中市,PItemStatistics
,790,True,66000,,3,577909.07,,6600400,西區,104,577909.07,790,臺中市,PItemStatistics
,539,True,66000,,3,775918.87,,6601300,沙鹿區,104,775918.87,539,臺中市,PItemStatistics
,205,True,66000,,3,228427.55,,6602900,和平區,104,228427.55,205,臺中市,PItemStatistics
,537,True,66000,,3,894380.33,,6600200,東區,104,894380.33,537,臺中市,PItemStatistics
,420,True,66000,,3,521801.27,,6601000,東勢區,104,521801.27,420,臺中市,PItemStatistics
,1154,True,66000,,3,1385337.96,,6600700,南屯區,104,1385337.96,1154,臺中市,PItemStatistics
,646,True,66000,,3,603623.62,,6600300,南區,104,603623.62,646,臺中市,PItemStatistics
,513,True,66000,,3,1077490.23,,6602300,烏日區,104,1077490.23,513,臺中市,PItemStatistics
,486,True,66000,,3,770350.35,,6601600,神岡區,104,770350.35,486,臺中市,PItemStatistics
,429,True,66000,,3,932003.24,,6601400,梧棲區,104,932003.24,429,臺中市,PItemStatistics
,754,True,66000,,3,1114232.26,,6601200,清水區,104,1114232.26,754,臺中市,PItemStatistics
,236,True,66000,,3,390951.18,,6601900,新社區,104,390951.18,236,臺中市,PItemStatistics
,608,True,66000,,3,600218.18,,6601700,潭子區,104,600218.18,608,臺中市,PItemStatistics
,562,True,66000,,3,930344.98,,6602500,龍井區,104,930344.98,562,臺中市,PItemStatistics
,1039,True,66000,,3,1152012.71,,6600900,豐原區,104,1152012.71,1039,臺中市,PItemStatistics
,463,True,66000,,3,642510.73,,6602600,霧峰區,104,642510.73,463,臺中市,PItemStatistics
,499,True,66000,,4,442166,,6601100,大甲區,104,442166,499,臺中市,PItemStatistics
,146,True,66000,,4,723875,,6602200,大安區,104,723875,146,臺中市,PItemStatistics
,326,True,66000,,4,622217,,6602400,大肚區,104,622217,326,臺中市,PItemStatistics
,1187,True,66000,,4,1124186,,6602800,大里區,104,1124186,1187,臺中市,PItemStatistics
,671,True,66000,,4,465711,,6601800,大雅區,104,465711,671,臺中市,PItemStatistics
,183,True,66000,,4,211758,,6600100,中區,104,211758,183,臺中市,PItemStatistics
,1090,True,66000,,4,1245542,,6602700,太平區,104,1245542,1090,臺中市,PItemStatistics
,1514,True,66000,,4,1513574.63,,6600800,北屯區,104,1513574.63,1514,臺中市,PItemStatistics
,948,True,66000,,4,834672.2,,6600500,北區,104,834672.2,948,臺中市,PItemStatistics
,178,True,66000,,4,182612,,6602100,外埔區,104,182612,178,臺中市,PItemStatistics
,161,True,66000,,4,198470,,6602000,石岡區,104,198470,161,臺中市,PItemStatistics
,488,True,66000,,4,621159,,6601500,后里區,104,621159,488,臺中市,PItemStatistics
,1494,True,66000,,4,2068384.07,,6600600,西屯區,104,2068384.07,1494,臺中市,PItemStatistics
,793,True,66000,,4,559323.2,,6600400,西區,104,559323.2,793,臺中市,PItemStatistics
,539,True,66000,,4,751023,,6601300,沙鹿區,104,751023,539,臺中市,PItemStatistics
,205,True,66000,,4,221059,,6602900,和平區,104,221059,205,臺中市,PItemStatistics
,539,True,66000,,4,865566.8,,6600200,東區,104,865566.8,539,臺中市,PItemStatistics
,419,True,66000,,4,504969,,6601000,東勢區,104,504969,419,臺中市,PItemStatistics
,1155,True,66000,,4,1341112.6,,6600700,南屯區,104,1341112.6,1155,臺中市,PItemStatistics
,646,True,66000,,4,584153,,6600300,南區,104,584153,646,臺中市,PItemStatistics
,518,True,66000,,4,1044656,,6602300,烏日區,104,1044656,518,臺中市,PItemStatistics
,488,True,66000,,4,745700.07,,6601600,神岡區,104,745700.07,488,臺中市,PItemStatistics
,434,True,66000,,4,901967,,6601400,梧棲區,104,901967,434,臺中市,PItemStatistics
,755,True,66000,,4,1078420,,6601200,清水區,104,1078420,755,臺中市,PItemStatistics
,236,True,66000,,4,378340,,6601900,新社區,104,378340,236,臺中市,PItemStatistics
,611,True,66000,,4,580994.54,,6601700,潭子區,104,580994.54,611,臺中市,PItemStatistics
,563,True,66000,,4,900334,,6602500,龍井區,104,900334,563,臺中市,PItemStatistics
,1046,True,66000,,4,1115061,,6600900,豐原區,104,1115061,1046,臺中市,PItemStatistics
,464,True,66000,,4,621982,,6602600,霧峰區,104,621982,464,臺中市,PItemStatistics
,499,True,66000,,5,430428.86,,6601100,大甲區,104,430428.86,499,臺中市,PItemStatistics
,146,True,66000,,5,686181.93,,6602200,大安區,104,686181.93,146,臺中市,PItemStatistics
,326,True,66000,,5,590806.21,,6602400,大肚區,104,590806.21,326,臺中市,PItemStatistics
,1191,True,66000,,5,1073788.93,,6602800,大里區,104,1073788.93,1191,臺中市,PItemStatistics
,671,True,66000,,5,449329.51,,6601800,大雅區,104,449329.51,671,臺中市,PItemStatistics
,183,True,66000,,5,201923.38,,6600100,中區,104,201923.38,183,臺中市,PItemStatistics
,1091,True,66000,,5,1189635.04,,6602700,太平區,104,1189635.04,1091,臺中市,PItemStatistics
,1532,True,66000,,5,1446046.17,,6600800,北屯區,104,1446046.17,1532,臺中市,PItemStatistics
,950,True,66000,,5,797022.88,,6600500,北區,104,797022.88,950,臺中市,PItemStatistics
,179,True,66000,,5,175445.45,,6602100,外埔區,104,175445.45,179,臺中市,PItemStatistics
,161,True,66000,,5,188762.02,,6602000,石岡區,104,188762.02,161,臺中市,PItemStatistics
,488,True,66000,,5,590821.58,,6601500,后里區,104,590821.58,488,臺中市,PItemStatistics
,1509,True,66000,,5,1971147.9,,6600600,西屯區,104,1971147.9,1509,臺中市,PItemStatistics
,793,True,66000,,5,533722.69,,6600400,西區,104,533722.69,793,臺中市,PItemStatistics
,543,True,66000,,5,714568.58,,6601300,沙鹿區,104,714568.58,543,臺中市,PItemStatistics
,206,True,66000,,5,213511.38,,6602900,和平區,104,213511.38,206,臺中市,PItemStatistics
,543,True,66000,,5,823722.01,,6600200,東區,104,823722.01,543,臺中市,PItemStatistics
,419,True,66000,,5,482645.16,,6601000,東勢區,104,482645.16,419,臺中市,PItemStatistics
,1156,True,66000,,5,1279015.28,,6600700,南屯區,104,1279015.28,1156,臺中市,PItemStatistics
,646,True,66000,,5,559538.53,,6600300,南區,104,559538.53,646,臺中市,PItemStatistics
,521,True,66000,,5,995262.95,,6602300,烏日區,104,995262.95,521,臺中市,PItemStatistics
,489,True,66000,,5,705376.97,,6601600,神岡區,104,705376.97,489,臺中市,PItemStatistics
,437,True,66000,,5,850585.51,,6601400,梧棲區,104,850585.51,437,臺中市,PItemStatistics
,759,True,66000,,5,1025219.42,,6601200,清水區,104,1025219.42,759,臺中市,PItemStatistics
,236,True,66000,,5,357328.6,,6601900,新社區,104,357328.6,236,臺中市,PItemStatistics
,615,True,66000,,5,555665.53,,6601700,潭子區,104,555665.53,615,臺中市,PItemStatistics
,565,True,66000,,5,854658.46,,6602500,龍井區,104,854658.46,565,臺中市,PItemStatistics
,1046,True,66000,,5,1064068.68,,6600900,豐原區,104,1064068.68,1046,臺中市,PItemStatistics
,468,True,66000,,5,594186.16,,6602600,霧峰區,104,594186.16,468,臺中市,PItemStatistics
,531,True,66000,,6,419423.92,,6601100,大甲區,104,419423.92,531,臺中市,PItemStatistics
,159,True,66000,,6,664901.04,,6602200,大安區,104,664901.04,159,臺中市,PItemStatistics
,327,True,66000,,6,571748,,6602400,大肚區,104,571748,327,臺中市,PItemStatistics
,1197,True,66000,,6,1039635,,6602800,大里區,104,1039635,1197,臺中市,PItemStatistics
,672,True,66000,,6,434906.3,,6601800,大雅區,104,434906.3,672,臺中市,PItemStatistics
,183,True,66000,,6,195410,,6600100,中區,104,195410,183,臺中市,PItemStatistics
,1095,True,66000,,6,1151432.57,,6602700,太平區,104,1151432.57,1095,臺中市,PItemStatistics
,1573,True,66000,,6,1399852.07,,6600800,北屯區,104,1399852.07,1573,臺中市,PItemStatistics
,957,True,66000,,6,771314,,6600500,北區,104,771314,957,臺中市,PItemStatistics
,180,True,66000,,6,169856.3,,6602100,外埔區,104,169856.3,180,臺中市,PItemStatistics
,170,True,66000,,6,183664.63,,6602000,石岡區,104,183664.63,170,臺中市,PItemStatistics
,506,True,66000,,6,572916.93,,6601500,后里區,104,572916.93,506,臺中市,PItemStatistics
,1519,True,66000,,6,1908685.15,,6600600,西屯區,104,1908685.15,1519,臺中市,PItemStatistics
,794,True,66000,,6,516507,,6600400,西區,104,516507,794,臺中市,PItemStatistics
,547,True,66000,,6,691518,,6601300,沙鹿區,104,691518,547,臺中市,PItemStatistics
,218,True,66000,,6,207109.44,,6602900,和平區,104,207109.44,218,臺中市,PItemStatistics
,546,True,66000,,6,797151,,6600200,東區,104,797151,546,臺中市,PItemStatistics
,441,True,66000,,6,467995.83,,6601000,東勢區,104,467995.83,441,臺中市,PItemStatistics
,1173,True,66000,,6,1238382.35,,6600700,南屯區,104,1238382.35,1173,臺中市,PItemStatistics
,646,True,66000,,6,541490,,6600300,南區,104,541490,646,臺中市,PItemStatistics
,523,True,66000,,6,963229.3,,6602300,烏日區,104,963229.3,523,臺中市,PItemStatistics
,489,True,66000,,6,682623,,6601600,神岡區,104,682623,489,臺中市,PItemStatistics
,438,True,66000,,6,823433,,6601400,梧棲區,104,823433,438,臺中市,PItemStatistics
,761,True,66000,,6,992148,,6601200,清水區,104,992148,761,臺中市,PItemStatistics
,249,True,66000,,6,346218,,6601900,新社區,104,346218,249,臺中市,PItemStatistics
,615,True,66000,,6,537938,,6601700,潭子區,104,537938,615,臺中市,PItemStatistics
,566,True,66000,,6,827108.73,,6602500,龍井區,104,827108.73,566,臺中市,PItemStatistics
,1046,True,66000,,6,1029744,,6600900,豐原區,104,1029744,1046,臺中市,PItemStatistics
